Date,B,A,ratio,Price,Open,High,Low,Vol.,Change %,kimchi_premium
2023-09-11,35120000,25841.6,1359.048975295647,"1,325.49",1336.34,"1,336.44","1,325.18",,-0.71%,0.01699341132918808
2023-09-12,35030000,25162.53,1392.1493585899352,"1,326.15",1326.05,"1,329.44","1,323.05",,0.05%,0.049846807126379344
2023-09-13,35287000,25840.1,1365.590690438505,"1,326.59",1326.72,"1,332.05","1,323.66",,0.03%,0.02929833758329181
2023-09-14,35672000,26222.0,1360.3844100373733,"1,329.52",1328.2,"1,331.11","1,323.11",,0.22%,0.024231599184891817
2023-09-15,35930000,26522.73,1354.687092919922,"1,328.46",1330.02,"1,330.83","1,324.49",,-0.08%,0.018546407512610275
2023-09-18,35970000,26527.5,1355.951371218547,"1,323.57",1329.42,"1,330.06","1,322.69",,-0.37%,0.019957102509776226
2023-09-19,36307000,26762.5,1356.6370854740776,"1,328.62",1324.05,"1,329.47","1,319.43",,0.38%,0.024611672877971058
2023-09-20,36512000,27210.25,1341.8472818147573,"1,332.92",1328.99,"1,335.94","1,323.63",,0.32%,0.009674475966528817
2023-09-21,36439000,27125.01,1343.3727766367645,"1,339.00",1333.44,"1,344.65","1,331.67",,0.46%,0.007448986558648674
2023-09-22,36061000,26568.08,1357.3054582792583,"1,334.03",1339.57,"1,341.81","1,330.74",,-0.37%,0.013239665175585058
2023-09-25,35460000,26248.39,1350.9400005105076,"1,338.01",1335.56,"1,341.47","1,330.14",,0.30%,0.011515769048569657
2023-09-26,35700000,26304.8,1357.1667528359844,"1,352.93",1339.69,"1,354.97","1,337.31",,1.12%,0.013045370821596292
2023-09-27,35753000,26221.68,1363.4900586079916,"1,354.54",1354.1,"1,360.16","1,347.32",,0.12%,0.006934538518567068
2023-09-28,36098000,26373.0,1368.7483411064345,"1,349.56",1355.47,"1,357.75","1,347.39",,-0.37%,0.009796115816974593
2023-09-29,36629000,27021.39,1355.5557282582429,"1,352.31",1350.56,"1,353.68","1,341.73",,0.20%,0.0036990050484562165
2023-10-02,38374000,27992.58,1370.8632787688737,"1,355.84",1352.65,"1,359.72","1,349.20",,0.26%,0.013464886533008258
2023-10-03,37599000,27494.51,1367.5093682338766,"1,361.08",1357.14,"1,363.75","1,354.97",,0.39%,0.0076406032051787864
2023-10-04,37462000,27426.45,1365.907727759152,"1,351.62",1362.05,"1,364.12","1,350.01",,-0.70%,0.0028322952601975704
2023-10-05,37505000,27778.57,1350.1414939645922,"1,345.72",1352.55,"1,354.43","1,344.94",,-0.44%,-0.001780714972021591
2023-10-06,37543000,27410.39,1369.663109499719,"1,344.61",1346.34,"1,357.10","1,342.78",,-0.08%,0.01732334291465687
2023-10-09,37899000,27917.06,1357.5569920328287,"1,346.51",1344.51,"1,354.99","1,344.17",,0.14%,0.009703901073869758
2023-10-10,37759000,27590.12,1368.56961839963,"1,341.33",1347.67,"1,352.16","1,341.92",,-0.38%,0.015507964412378339
2023-10-11,36924000,27390.12,1348.0773359152863,"1,338.42",1342.62,"1,343.91","1,337.07",,-0.22%,0.004064691361134409
2023-10-12,36595000,26875.52,1361.648072297764,"1,348.96",1339.54,"1,351.63","1,335.28",,0.79%,0.01650422704642196
2023-10-13,36849000,26759.63,1377.0369769686652,"1,352.21",1349.4,"1,353.95","1,347.19",,0.24%,0.020480937430461754
2023-10-16,37914000,27154.14,1396.2511793781723,"1,347.91",1353.08,"1,356.62","1,347.69",,-0.32%,0.03190585876531493
2023-10-17,38701000,28500.77,1357.893137624001,"1,352.98",1348.25,"1,357.92","1,347.13",,0.38%,0.007152336453922548
2023-10-18,38962000,28395.91,1372.0990100334873,"1,353.86",1353.55,"1,358.31","1,347.54",,0.07%,0.013703971063859788
2023-10-19,38760000,28320.0,1368.6440677966102,"1,356.02",1355.48,"1,360.86","1,352.65",,0.16%,0.009711738864911501
2023-10-20,40270000,28713.71,1402.465930038299,"1,349.08",1357.11,"1,359.78","1,349.18",,-0.51%,0.03342096811481676
2023-10-23,41347000,29992.46,1378.5798163938537,"1,342.12",1350.34,"1,355.31","1,342.70",,-0.52%,0.02091311550709718
2023-10-24,45720000,33069.99,1382.522341252598,"1,343.88",1343.69,"1,347.76","1,340.23",,0.13%,0.028899776922205245
2023-10-25,45908000,33922.73,1353.3108921363344,"1,352.44",1344.34,"1,354.15","1,343.22",,0.64%,0.006673082803706265
2023-10-26,46544000,34496.05,1349.2559293020504,"1,352.69",1352.9,"1,360.72","1,351.70",,0.02%,-0.0026935255362182664
2023-10-27,46055000,34151.66,1348.543526141921,"1,354.91",1353.57,"1,358.34","1,347.76",,0.16%,-0.0037134938407906715
2023-10-30,46685000,34525.88,1352.1740792703908,"1,345.63",1357.05,"1,357.45","1,345.52",,-0.68%,-0.003593029534364356
2023-10-31,46637000,34474.74,1352.7875772232076,"1,352.15",1346.49,"1,356.01","1,345.26",,0.48%,0.004677032301173778
2023-11-01,46950000,34639.78,1355.3781230712204,"1,347.79",1353.15,"1,359.76","1,348.12",,-0.32%,0.0016466194222519714
2023-11-02,47890000,35421.43,1352.0063983865134,"1,333.59",1348.82,"1,349.38","1,328.52",,-1.05%,0.0023623599787321314
2023-11-03,46773000,34941.58,1338.6057528022486,"1,308.23",1334.33,"1,336.92","1,304.21",,-1.90%,0.0032044192982609854
2023-11-06,46860000,35011.89,1338.4024684185858,"1,298.29",1307.95,"1,312.90","1,291.77",,-0.76%,0.023282593691338116
2023-11-07,46650000,35046.09,1331.104268693027,"1,304.49",1299.31,"1,313.16","1,298.60",,0.48%,0.024470117749441744
2023-11-08,47103000,35399.13,1330.625922162494,"1,307.71",1304.95,"1,315.23","1,298.44",,0.25%,0.01967579000152786
2023-11-09,48737000,35624.72,1368.0668928766318,"1,317.04",1309.11,"1,318.70","1,302.31",,0.71%,0.045035858618933444
2023-11-10,49124000,36701.1,1338.4884921705343,"1,316.51",1318.27,"1,321.94","1,314.06",,-0.04%,0.015337140472387434
2023-11-13,49600000,37064.13,1338.221077899306,"1,319.11",1318.1,"1,326.35","1,317.25",,0.20%,0.01526521348858667
2023-11-14,49433000,36462.93,1355.705644060968,"1,304.65",1319.47,"1,330.45","1,302.83",,-1.10%,0.027462272019044054
2023-11-15,48040000,35551.2,1351.2905330903036,"1,304.61",1305.1,"1,308.53","1,296.81",,0.00%,0.03539233245751561
2023-11-16,49888000,37858.2,1317.759428604635,"1,292.34",1305.11,"1,310.16","1,287.60",,-0.94%,0.009692231769456328
2023-11-17,49037000,36163.51,1355.9801025951297,"1,294.35",1292.84,"1,301.06","1,289.45",,0.16%,0.04883829599573786
2023-11-20,49609000,37359.85,1327.8693570771832,"1,286.92",1295.75,"1,299.96","1,285.60",,-0.57%,0.024788236216232384
2023-11-21,50054000,37448.79,1336.5985923710753,"1,294.52",1288.51,"1,296.63","1,283.53",,0.59%,0.037321085882977334
2023-11-22,49269000,35741.65,1378.4758118329737,"1,300.90",1296.03,"1,306.03","1,290.80",,0.49%,0.06361412300099056
2023-11-23,50146000,37408.35,1340.502855645865,"1,300.20",1300.78,"1,303.52","1,295.47",,-0.05%,0.03053772017240819
2023-11-24,50164000,37294.27,1345.085987740208,"1,302.97",1301.22,"1,308.83","1,296.65",,0.21%,0.033711430611432336
2023-11-27,49988000,37447.42,1334.8850201162056,"1,296.95",1301.95,"1,308.60","1,297.65",,-0.46%,0.025296685829874876
2023-11-28,49696000,37242.7,1334.3823084792457,"1,287.25",1298.41,"1,298.91","1,285.70",,-0.75%,0.02770489173623547
2023-11-29,51171000,37818.88,1353.054347458201,"1,291.17",1288.35,"1,294.47","1,285.14",,0.30%,0.05022264715193936
2023-11-30,50817000,37854.65,1342.424246426793,"1,299.35",1290.66,"1,301.61","1,286.42",,0.63%,0.04010680305176639
2023-12-01,51243000,37723.97,1358.3671071735027,"1,293.40",1300.91,"1,308.78","1,293.97",,-0.46%,0.044166857948284344
2023-12-04,55933000,39972.26,1399.2954113677836,"1,309.75",1293.95,"1,313.30","1,293.73",,1.26%,0.08141381921077584
2023-12-05,56484000,41991.1,1345.1421848915604,"1,313.58",1310.67,"1,318.74","1,307.89",,0.29%,0.026301193200088724
2023-12-06,60281000,44073.82,1367.7280526171774,"1,316.15",1313.69,"1,318.18","1,309.91",,0.20%,0.04113455428387014
2023-12-07,60329000,43762.69,1378.548713527436,"1,313.00",1315.44,"1,327.93","1,311.69",,-0.24%,0.04797536453767237
2023-12-08,58840000,43273.15,1359.7346160378895,"1,316.41",1314.09,"1,320.44","1,304.33",,0.26%,0.034734771619820304
2023-12-11,58231000,43789.5,1329.7936719989953,"1,316.25",1316.1,"1,321.52","1,314.34",,-0.01%,0.01040473520172891
2023-12-12,57975000,41253.41,1405.3383708158913,"1,310.90",1316.73,"1,319.28","1,307.05",,-0.41%,0.067294259883113
2023-12-13,57219000,41492.38,1379.0242931352698,"1,294.83",1312.48,"1,321.32","1,294.40",,-1.23%,0.050701186406855614
2023-12-14,58891000,42869.03,1373.7423030098885,"1,288.65",1305.96,"1,306.64","1,288.31",,-0.48%,0.0519022810881562
2023-12-15,58800000,43022.26,1366.7343370617907,"1,300.40",1289.95,"1,304.79","1,287.97",,0.91%,0.05952504908080991
2023-12-18,56313000,41374.64,1361.051117302773,"1,302.89",1302.1,"1,305.36","1,296.26",,0.19%,0.0452738785828839
2023-12-19,58562000,42657.8,1372.832166684639,"1,300.21",1303.94,"1,310.57","1,299.72",,-0.21%,0.05283384717443984
2023-12-20,58249000,42275.99,1377.8269887943488,"1,303.08",1300.84,"1,305.17","1,297.06",,0.22%,0.05918251959837417
2023-12-21,59304000,43668.92,1358.036791383895,"1,294.86",1303.31,"1,307.87","1,295.91",,-0.63%,0.041990617262121166
2023-12-22,59238000,43861.79,1350.560476442024,"1,297.25",1296.95,"1,303.93","1,295.80",,0.18%,0.0413358081977131
2023-12-25,57899000,42991.5,1346.754591023807,"1,295.43",1298.72,"1,299.45","1,296.12",,-0.14%,0.03698610248845546
2023-12-26,57034000,43576.12,1308.8361240055333,"1,293.99",1296.39,"1,300.15","1,291.82",,-0.11%,0.009600601675061604
2023-12-27,57270000,42508.93,1347.246331535515,"1,292.78",1294.95,"1,296.46","1,291.72",,-0.09%,0.04038482685471645
2023-12-28,57224000,43428.86,1317.6491393050612,"1,289.23",1294.88,"1,295.64","1,285.13",,-0.27%,0.017583976356929654
2023-12-29,56542000,42563.76,1328.4070768184013,"1,294.40",1289.8,"1,302.03","1,283.82",,0.40%,0.02993260724019331
2024-01-01,57268000,42283.58,1354.3791703540712,"1,293.54",1294.8,"1,294.80","1,294.54",,-0.07%,0.04601418779276445
2024-01-02,60898000,44179.55,1378.4205588332156,"1,311.32",1293.3,"1,314.93","1,290.95",,1.37%,0.06581656138035696
2024-01-03,60384000,44946.91,1343.4516410583062,"1,309.50",1310.95,"1,313.59","1,304.49",,-0.14%,0.02479243377573992
2024-01-04,57600000,42845.23,1344.373691073662,"1,313.08",1310.41,"1,315.81","1,305.68",,0.27%,0.025918369879398107
2024-01-05,59299000,44151.1,1343.0922445873375,"1,314.16",1314.54,"1,322.77","1,307.19",,0.08%,0.021720331513181534
2024-01-08,59139000,43929.01,1346.24021802449,"1,311.77",1315.1,"1,321.50","1,311.63",,-0.18%,0.023678973480716348
2024-01-09,62525000,46951.04,1331.7063903163803,"1,320.08",1312.17,"1,321.93","1,308.82",,0.63%,0.014888612234984944
2024-01-10,61130000,46110.0,1325.742788982867,"1,318.93",1320.59,"1,323.54","1,316.49",,-0.09%,0.00390188399341751
2024-01-11,63111000,46654.0,1352.7457452737171,"1,313.86",1319.37,"1,321.04","1,312.38",,-0.38%,0.025296728949208536
2024-01-12,63086000,46339.16,1361.39714228743,"1,313.22",1314.6,"1,317.70","1,307.29",,-0.05%,0.03559800873834629
2024-01-15,58550000,41732.35,1402.9883291978526,"1,319.82",1313.95,"1,323.11","1,313.52",,0.50%,0.06776386407234103
2024-01-16,58931000,42511.1,1386.249708899558,"1,338.13",1320.58,"1,340.71","1,320.21",,1.39%,0.04972792931860104
2024-01-17,58682000,43137.94,1360.3338499705826,"1,343.95",1339.01,"1,350.61","1,337.03",,0.43%,0.01592508642249313
2024-01-18,58605000,42776.09,1370.0410673345789,"1,338.43",1345.4,"1,346.99","1,335.65",,-0.41%,0.018315049304726383
2024-01-19,56921000,41327.51,1377.3150136555528,"1,333.66",1339.75,"1,339.99","1,332.10",,-0.36%,0.028038823404032742
2024-01-22,56634000,41580.32,1362.0385797896697,"1,339.05",1333.75,"1,341.51","1,330.42",,0.40%,0.021209806777634288
2024-01-23,54271000,39568.02,1371.5874587608882,"1,337.74",1339.55,"1,341.94","1,331.38",,-0.10%,0.023916583002417502
2024-01-24,55028000,39897.59,1379.2311766199414,"1,331.98",1339.1,"1,341.42","1,328.61",,-0.43%,0.029968767545322628
2024-01-25,55237000,40084.89,1378.000538357471,"1,336.27",1333.41,"1,338.72","1,332.47",,0.32%,0.03344098091170067
2024-01-26,55307000,39961.09,1384.021306726118,"1,336.75",1337.31,"1,339.75","1,332.81",,0.04%,0.034929303397206235
2024-01-29,57944000,42031.05,1378.5998684306005,"1,332.96",1337.95,"1,339.22","1,331.47",,-0.28%,0.030382202945252512
2024-01-30,59311000,43302.71,1369.683329288167,"1,328.53",1333.61,"1,334.04","1,326.66",,-0.33%,0.027049384218899908
2024-01-31,59048000,42941.1,1375.0928597544078,"1,333.59",1331.1,"1,336.99","1,327.61",,0.38%,0.033050003571788666
2024-02-01,58175000,42580.0,1366.2517613903242,"1,328.95",1334.46,"1,336.29","1,328.90",,-0.35%,0.023823690024672217
2024-02-02,58985000,43082.95,1369.103090665797,"1,337.76",1329.74,"1,339.63","1,320.36",,0.66%,0.0296020956471168
2024-02-05,59132000,42582.88,1388.633178404091,"1,333.13",1337.5,"1,339.52","1,330.31",,-0.35%,0.03823041376006797
2024-02-06,59083000,42708.7,1383.394952316507,"1,326.87",1333.94,"1,334.97","1,325.20",,-0.47%,0.03707434541021848
2024-02-07,59013000,43098.96,1369.2441766576271,"1,328.29",1327.27,"1,330.29","1,322.28",,0.11%,0.03162444465529024
2024-02-08,61135000,44349.6,1378.4791745585078,"1,331.29",1328.69,"1,333.98","1,325.03",,0.23%,0.03747237847692664
2024-02-09,63543000,45288.66,1403.066462995372,"1,330.07",1332.56,"1,334.16","1,329.77",,-0.09%,0.05291053535703605
2024-02-12,65305000,48300.0,1352.0703933747411,"1,328.66",1331.63,"1,332.86","1,327.99",,-0.11%,0.015349904534098124
2024-02-13,67612000,49917.28,1354.480853123407,"1,340.73",1329.3,"1,343.97","1,326.73",,0.91%,0.01894294224283999
2024-02-14,68500000,49699.6,1378.2807105087363,"1,329.91",1341.21,"1,341.60","1,330.00",,-0.81%,0.02763975105221128
2024-02-15,71158000,51795.17,1373.8346645063623,"1,328.55",1332.1,"1,335.29","1,328.45",,-0.10%,0.0313299786099861
2024-02-16,71618000,51880.01,1380.4546298275577,"1,331.29",1329.52,"1,337.42","1,328.49",,0.21%,0.03831054051654559
2024-02-19,71994000,52137.68,1380.8439500952095,"1,333.72",1332.95,"1,336.56","1,330.65",,0.18%,0.03593079267430088
2024-02-20,71580000,51774.74,1382.5274641649578,"1,333.79",1334.89,"1,339.52","1,331.76",,0.01%,0.035686434211775975
2024-02-21,71993000,52258.82,1377.6239111407417,"1,333.04",1334.11,"1,337.89","1,331.86",,-0.06%,0.03261643428258676
2024-02-22,71984000,51849.38,1388.329040771558,"1,327.25",1333.35,"1,335.04","1,324.19",,-0.43%,0.04123376515660415
2024-02-23,71291000,51288.42,1390.0018756670609,"1,329.95",1327.51,"1,334.31","1,326.77",,0.20%,0.0470745046493517
2024-02-26,70654000,51728.85,1365.8529041337667,"1,331.90",1330.1,"1,333.36","1,328.17",,0.15%,0.026879861765105595
2024-02-27,77110000,54476.48,1415.473246435893,"1,332.05",1332.37,"1,333.69","1,329.55",,0.01%,0.06237249895741659
2024-02-28,83281000,57037.35,1460.1134169101474,"1,334.05",1332.32,"1,338.16","1,330.53",,0.15%,0.09591796033246336
2024-02-29,88021000,62432.11,1409.8674544236933,"1,334.78",1335.9,"1,337.58","1,330.81",,0.05%,0.05536900548221668
2024-03-01,87301000,61130.99,1428.0972711222246,"1,330.52",1335.81,"1,337.25","1,331.36",,-0.32%,0.069087124008822
2024-03-04,90660000,63113.97,1436.4490143782748,"1,330.89",1331.1,"1,333.42","1,327.94",,0.03%,0.07914432753232292
2024-03-05,93792000,68245.71,1374.3281445822747,"1,335.40",1332.05,"1,337.72","1,330.36",,0.34%,0.03173915737568023
2024-03-06,93984000,63724.01,1474.860103750533,"1,329.03",1336.58,"1,337.78","1,329.19",,-0.48%,0.10345815720011742
2024-03-07,93780000,66074.04,1419.3168754324695,"1,323.09",1330.12,"1,332.93","1,323.48",,-0.45%,0.06705926941363916
2024-03-08,94653000,66823.18,1416.4695544270717,"1,316.00",1324.2,"1,327.08","1,311.83",,-0.54%,0.06967947019111276
2024-03-11,99602000,68955.88,1444.4308447662474,"1,310.74",1316.95,"1,318.85","1,307.02",,-0.40%,0.09680006436557753
2024-03-12,101297000,72078.1,1405.3783326697012,"1,311.68",1311.53,"1,314.32","1,307.57",,0.07%,0.07155637512653246
2024-03-13,104567000,71452.0,1463.457985780664,"1,313.79",1312.48,"1,319.74","1,309.34",,0.16%,0.11503259918677933
2024-03-14,104651000,73072.4,1432.154958643756,"1,323.43",1314.05,"1,325.79","1,311.70",,0.73%,0.08987858806267335
2024-03-15,98191000,71388.94,1375.437147546945,"1,330.63",1324.7,"1,333.46","1,322.48",,0.54%,0.038300858720423436
2024-03-18,99143000,68393.47,1449.5974542598876,"1,336.21",1331.1,"1,338.12","1,330.21",,0.42%,0.08902220288474783
2024-03-19,94691000,67610.0,1400.5472563230292,"1,337.24",1337.01,"1,341.56","1,335.99",,0.08%,0.04752190060136363
2024-03-20,92031000,61937.41,1485.870978460352,"1,329.18",1337.48,"1,342.22","1,330.34",,-0.60%,0.11094818498994519
2024-03-21,98388000,67840.51,1450.283908537834,"1,334.07",1330.69,"1,336.56","1,321.80",,0.37%,0.08987360582692716
2024-03-22,95119000,65501.28,1452.1700949966169,"1,343.43",1335.41,"1,347.58","1,329.70",,0.70%,0.0874338929591787
2024-03-25,96151000,67210.0,1430.605564648118,"1,338.84",1344.1,"1,344.82","1,334.68",,-0.34%,0.06435947075970394
2024-03-26,100042000,69880.0,1431.625643961076,"1,342.89",1339.64,"1,345.18","1,334.26",,0.30%,0.06866445012173128
2024-03-27,99252000,69987.99,1418.129024708382,"1,349.82",1344.1,"1,353.61","1,341.46",,0.52%,0.055077021582011776
2024-03-28,100368000,69469.99,1444.767733520618,"1,349.48",1350.55,"1,353.34","1,342.64",,-0.03%,0.06976249196299156
2024-03-29,99999000,70780.6,1412.802378052743,"1,345.09",1350.7,"1,350.78","1,343.53",,-0.33%,0.04597792111700816
2024-04-01,99501000,71280.0,1395.9175084175083,"1,353.34",1346.33,"1,356.21","1,342.80",,0.61%,0.03683161514451028
2024-04-02,96511000,69649.81,1385.660635685869,"1,351.45",1353.68,"1,356.25","1,347.67",,-0.14%,0.02362495987668356
2024-04-03,96752000,65463.99,1477.9423007977364,"1,344.74",1351.92,"1,353.57","1,345.10",,-0.50%,0.09321727676026414
2024-04-04,96280000,65963.27,1459.6001683967456,"1,351.08",1345.47,"1,352.00","1,343.04",,0.47%,0.08482550216411044
2024-04-05,97784000,68487.8,1427.7579364499954,"1,350.91",1351.65,"1,356.30","1,348.42",,-0.01%,0.05630742903118069
2024-04-08,101800000,69360.38,1467.696687936254,"1,353.78",1351.27,"1,357.27","1,350.95",,0.21%,0.0861609359611728
2024-04-09,100567000,71620.0,1404.1748115051662,"1,351.03",1354.85,"1,357.17","1,350.41",,-0.20%,0.03640610510769915
2024-04-10,99098000,69146.0,1433.1703930813062,"1,363.43",1352.42,"1,366.60","1,346.32",,0.92%,0.0597080737354565
2024-04-11,101128000,70631.08,1431.7776253739855,"1,367.01",1364.03,"1,371.34","1,361.48",,0.26%,0.0496672546600776
2024-04-12,101088000,70006.22,1443.9859772460218,"1,379.69",1368.48,"1,386.56","1,366.39",,0.93%,0.05517506813838846
2024-04-15,98592000,65661.85,1501.5111514524797,"1,386.91",1380.6,"1,391.31","1,380.15",,0.52%,0.08757869871974489
2024-04-16,94894000,63419.99,1496.2790123429538,"1,389.50",1388.05,"1,400.82","1,387.30",,0.19%,0.07797198396524174
2024-04-17,94408000,63793.4,1479.9023096433173,"1,378.86",1389.95,"1,392.28","1,379.46",,-0.77%,0.06471621975129849
2024-04-18,90630000,61277.38,1479.012320696479,"1,379.41",1380.14,"1,383.42","1,371.14",,0.04%,0.07163934144107031
2024-04-19,94500000,63470.09,1488.890278869937,"1,374.30",1380.52,"1,393.66","1,374.78",,-0.37%,0.07849960802446687
2024-04-22,95947000,64941.15,1477.445348596383,"1,378.73",1375.5,"1,384.05","1,374.51",,0.32%,0.07411512075345916
2024-04-23,95872000,66819.32,1434.7946073081855,"1,373.05",1379.33,"1,380.22","1,371.42",,-0.41%,0.04021126728787561
2024-04-24,95888000,66414.0,1443.791971572259,"1,377.03",1373.83,"1,378.61","1,366.99",,0.29%,0.0509247662172605
2024-04-25,92139000,64289.58,1433.1871510126523,"1,371.41",1377.8,"1,379.92","1,371.64",,-0.41%,0.04019970315913213
2024-04-26,92498000,64498.33,1434.114650720414,"1,376.43",1372.16,"1,379.40","1,370.20",,0.37%,0.04515118551802555
2024-04-29,89471000,63118.62,1417.5056425504863,"1,374.67",1378.1,"1,384.45","1,373.20",,-0.13%,0.02859418224402166
2024-04-30,88853000,63866.0,1391.2410359189553,"1,385.38",1375.4,"1,386.96","1,373.21",,0.78%,0.01151740287840286
2024-05-01,81269000,60672.01,1339.4809237406178,"1,377.25",1386.03,"1,388.21","1,378.72",,-0.59%,-0.0335844651698608
2024-05-02,81841000,58364.97,1402.2280830436475,"1,366.75",1378.49,"1,383.61","1,366.58",,-0.76%,0.017220352011003026
2024-05-03,83792000,59060.6,1418.7461691889348,"1,354.63",1367.94,"1,372.75","1,347.30",,-0.89%,0.03714064154051688
2024-05-06,91128000,64012.0,1423.6080734862214,"1,354.91",1357.23,"1,361.34","1,353.15",,0.02%,0.04890701906546524
2024-05-07,89920000,63165.18,1423.5691246348067,"1,358.79",1355.5,"1,361.56","1,353.18",,0.29%,0.050216986082483706
2024-05-08,87351000,62312.07,1401.8311380122664,"1,364.39",1359.44,"1,368.39","1,357.14",,0.41%,0.031182794394946756
2024-05-09,85732000,61193.03,1401.0092325874368,"1,365.09",1365.1,"1,373.55","1,363.16",,0.05%,0.026305202979588937
